,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Training_Board_13f,2.918312247857102e-06,0.09414040297269821,0.050390519201755524,4.450333562999731e-06,0.042488943785429,2.669188688741997e-06,0.04241682216525078,4.82815539726289e-06,4.707483640231658e-06,4.752446329803206e-06,4.435376467881724e-06,0.09568251669406891,4.771191925101448e-06,4.597926817950793e-06,4.838816494157072e-06,4.498235284700058e-06,4.772117790707853e-06,3.768274837057106e-06,4.938000529364217e-06,0.045830138027668,0.04516053944826126,4.700004410551628e-06,4.90431921207346e-06,0.109176404774189,4.465264737518737e-06,0.04256449639797211,0.1513671875,4.723490746982861e-06,4.591623564920155e-06,4.944567081111018e-06,4.258205080986954e-06,0.12335120141506195,4.4531789171742275e-06,4.612429620465264e-06,4.743791578221135e-06,0.04304719716310501,0.11153626441955566,4.639776307158172e-06,4.547714524960611e-06,0.12399157881736755,0.10864224284887314,0.10048182308673859,4.789422291651135e-06,2.5339436433569063e-06,0.11153802275657654,4.571726549329469e-06,4.665577762352768e-06,0.10749369114637375,0.1513671875,4.5120013965060934e-06,0.04635410010814667,0.1106475219130516,4.9603086154093035e-06,4.397817065182608e-06,4.702396836364642e-06,0.043366439640522,0.12018182873725891,4.4253583837416954e-06,4.841810550715309e-06,4.748344053950859e-06,4.770230134454323e-06,3.3337148579448694e-06,0.10908526927232742,0.11062714457511902,4.062354946654523e-06,4.964294930687174e-06,4.572470061248168e-06,0.046574730426073074,4.107012500753626e-06,0.04072873666882515,0.11817987263202667,0.04257543012499809,0.11190424859523773,0.04263048246502876,4.8287247409462e-06,3.5959369597549085e-06,0.10916311293840408,0.10353042930364609,0.1513671875,4.84140582557302e-06,4.424772669153754e-06,0.12862363457679749,0.1189512312412262,0.049529168754816055,3.9940891838341486e-06,0.09537825733423233,0.04194838926196098,4.766992333316011e-06,3.437291525187902e-06,4.74848820886109e-06,0.10275308042764664,0.11008882522583008,0.11223362386226654,1.9574090401874855e-06,3.840808858512901e-06,0.1124434620141983,0.1513671875,4.690946298069321e-06,4.817027729586698e-06,4.116524905839469e-06
Training_Board_13f,4.999057637178339e-06,0.09441322088241577,0.08458229899406433,4.977593107469147e-06,0.04840628430247307,4.974490366294049e-06,0.04484551399946213,4.85306645714445e-06,0.12004457414150238,4.95113454235252e-06,4.995747985958587e-06,0.09548015147447586,4.820643880520947e-06,4.910427378490567e-06,4.946532499161549e-06,0.11080937087535858,4.940593498758972e-06,0.00015350349713116884,4.8813353714649566e-06,0.05461978167295456,0.05239793658256531,4.6413451855187304e-06,4.895005076832604e-06,0.10786543786525726,4.648580215871334e-06,0.04823724552989006,4.986642125004437e-06,4.9542286433279514e-06,4.952358722221106e-06,4.958719728165306e-06,4.57227588412934e-06,0.12355204671621323,0.09579049050807953,0.09819068014621735,4.822711616725428e-06,0.04813484847545624,0.11002469062805176,4.971400812792126e-06,4.975806405127514e-06,0.10109148174524307,0.11481764912605286,0.10011669993400574,4.803963747690432e-06,4.93997185913031e-06,0.10847343504428864,4.391193215269595e-06,4.6027294047235046e-06,4.888820967607899e-06,0.04973825067281723,3.869513875542907e-06,0.055508241057395935,0.11291342973709106,4.928750968247186e-06,4.97909240948502e-06,4.9789027798397e-06,0.04462585598230362,0.11669791489839554,4.9971172302321065e-06,4.715941940958146e-06,4.966701453668065e-06,0.046598292887210846,4.965780135535169e-06,0.11286702752113342,0.04584694653749466,4.853116479353048e-06,4.812917723029386e-06,4.727597115561366e-06,0.06776425987482071,4.992934009351302e-06,0.0510779470205307,0.11114895343780518,0.04609205573797226,0.04843030497431755,0.046724870800971985,4.790577804669738e-06,4.953972620569402e-06,0.10941573232412338,0.106626957654953,0.1513671875,4.529614670900628e-06,4.917946625937475e-06,0.12861782312393188,0.11818583309650421,0.06292293965816498,4.9627997213974595e-06,0.09608323127031326,0.043018415570259094,4.8979536586557515e-06,4.951633400196442e-06,4.950186394125922e-06,0.046431735157966614,0.10670365393161774,0.11666436493396759,4.8820643314684276e-06,4.942941814078949e-06,0.10656774789094925,4.9649866014078725e-06,4.5584465624415316e-06,4.928193447995e-06,4.993172751710517e-06
Training_Board_13f,4.979130153515143e-06,4.492590051086154e-06,0.05168892443180084,4.782397354574641e-06,0.044436946511268616,4.934878234053031e-06,0.04453062266111374,2.7054015845351387e-06,4.524423729890259e-06,4.145490038354183e-06,4.432442892721156e-06,0.09569568932056427,4.990579782315763e-06,4.935418473905884e-06,3.301222932350356e-06,4.547266144072637e-06,2.0374081941554323e-06,4.809478923561983e-06,3.9689721234026365e-06,0.047101713716983795,0.04643997550010681,4.713136604550527e-06,4.830525995203061e-06,0.10920843482017517,4.6671912059537135e-06,0.04437338188290596,0.1513671875,4.630564490071265e-06,3.440040472924011e-06,4.921518666378688e-06,4.975616320734844e-06,0.09482942521572113,4.862340119871078e-06,4.933764103043359e-06,4.1926332414732315e-06,0.04466672241687775,0.11153776943683624,4.573731530399527e-06,4.798848749487661e-06,0.12401195615530014,0.10864446312189102,0.10064194351434708,3.604867288231617e-06,4.889117462880677e-06,0.11146650463342667,4.345150955487043e-06,4.930094291921705e-06,0.10753342509269714,0.1513671875,4.651623385143466e-06,0.047834835946559906,0.11066633462905884,4.25306279794313e-06,4.95242238685023e-06,3.2355926578020444e-06,0.04431789368391037,3.885001660819398e-06,4.921960226056399e-06,4.15939075537608e-06,4.462287961359834e-06,4.20855576521717e-06,4.930370778311044e-06,0.10909676551818848,0.11063873767852783,4.4964567678107414e-06,4.945485670759808e-06,4.357320904091466e-06,0.048001423478126526,4.820470167032909e-06,0.04177252948284149,0.11827199161052704,0.044553764164447784,0.11191640049219131,0.04453667253255844,4.237828306941083e-06,3.3561664167791605e-06,0.10922922194004059,0.10355491936206818,0.1513671875,4.4654352677753195e-06,4.655500561057124e-06,0.12864410877227783,0.1189875453710556,0.050724469125270844,4.984705810784362e-06,0.09537357091903687,0.04396289214491844,4.39231371274218e-06,2.7367564143787604e-06,4.912751137453597e-06,0.10349448770284653,0.11008377373218536,0.11225441098213196,4.057287242176244e-06,4.87222632727935e-06,0.11246224492788315,0.1513671875,4.028348939755233e-06,4.86754288431257e-06,4.556161911750678e-06
Training_Board_13f,4.960666956321802e-06,4.719506250694394e-06,0.0612541027367115,4.87899296786054e-06,0.04838785156607628,0.09477570652961731,0.04865163192152977,4.923914275423158e-06,0.11854880303144455,4.939634891343303e-06,4.96383609061013e-06,0.09594155848026276,4.909096787741873e-06,4.873746547673363e-06,4.684733994508861e-06,4.827271368412767e-06,4.953565166943008e-06,4.9744389798433986e-06,4.77511230201344e-06,0.05485137552022934,0.05295303463935852,4.949853519065073e-06,4.984414772479795e-06,0.1092616468667984,4.739814357890282e-06,4.79855088997283e-06,0.00048341340152546763,4.85596956423251e-06,4.7041039579198696e-06,4.9571481213206425e-06,4.7303469727921765e-06,0.09484658390283585,4.931861894874601e-06,4.9309737732983194e-06,4.797917881660396e-06,0.04927849769592285,0.11155129224061966,4.69627593702171e-06,4.752813765662722e-06,0.12377884984016418,0.10863107442855835,0.10087563097476959,4.887861450697528e-06,4.781744337378768e-06,0.11163908243179321,4.997254109184723e-06,4.8362198867835104e-06,4.9905047490028664e-06,0.051319949328899384,4.983271537639666e-06,0.05578968673944473,0.1107020378112793,4.955483746016398e-06,4.836459083890077e-06,4.93605784868123e-06,0.04763300344347954,0.12025422602891922,4.612219981936505e-06,0.11645116657018661,4.885492671746761e-06,4.901815373159479e-06,4.885892849415541e-06,0.10916180163621902,0.10369352996349335,4.919581897411263e-06,4.897712642559782e-06,4.701329999079462e-06,0.055311597883701324,4.716485818789806e-06,0.04556046798825264,4.9381201279175e-06,0.09478573501110077,0.048603322356939316,0.04879489541053772,4.976455329597229e-06,4.7660664677096065e-06,0.10937611758708954,0.10391808301210403,0.1513671875,4.986562544218032e-06,4.9648224376142025e-06,0.12863820791244507,0.11906731128692627,0.06052791327238083,4.817341050511459e-06,0.09539517015218735,0.047273315489292145,4.8857291403692216e-06,4.997367341275094e-06,4.9359082368027885e-06,0.04688596725463867,0.10665649175643921,0.11489296704530716,4.946731678501237e-06,0.009824370965361595,0.11250410974025726,0.1513671875,4.984662155038677e-06,4.983024155080784e-06,4.879630978393834e-06
